"quasi"	"cmpcode"	"cmpdomain"
"Their sacrifice will not soon be forgotten."	107	"1"
"We are heartened by the ongoing reconciliation in Northern Ireland"	107	"1"
"and hopeful that its success might be replicated in Cyprus."	107	"1"
"Russia"	NA	NA
"The heroism—and the suffering—of the people of Russia over the last century demand the world’s respect."	0	"0"
"As our allies in their Great Patriotic War, they lost 28 million fighting Nazism."	104	"1"
"As our allies in spirit, they ended the Soviet terror that had consumed so many millions more."	104	"1"
"They deserve our admiration and support as they now seek to reestablish their rich national identity."	107	"1"
"We do have common imperatives: ending terrorism, combating nuclear proliferation, promoting trade, and more."	104	"1"
"To advance those causes, we urge the leaders of their government to reconsider the path they have been following: suppression of opposition parties, the press, and institutions of civil society;"	201	"2"
"unprovoked invasion of the Republic of Georgia"	105	"1"
", alignment with tyrants in the Middle East;"	202	"2"
"and bullying their neighbors while protecting the last Stalinist regime in Belarus."	202	"2"
"The Russian people deserve better, as we look to their full participation in the ranks of modern democracies."	202	"2"
"Russia should be granted Permanent Normal Trade Relations,"	107	"1"
"but not without sanctions on Russian officials who have used the government to violate human rights."	201	"2"
"We support enactment of the Magnitsky Rule of Law Accountability Act as a condition of expanded trade relations with Russia."	407	"4"
"Our Unequivocal Support of Israel"	NA	NA
"Israel and the United States are part of the great fellowship of democracies who speak the same language of freedom and justice,"	201	"2"
"and the right of every person to live in peace."	106	"1"
"The security of Israel is in the vital national security interest of the United States;"	104	"1"
"our alliance is based not only on shared interests, but also shared values."	601	"6"
"We affirm our unequivocal commitment to Israel’s security"	104	"1"
"and will ensure that it maintains a qualitative edge in military technology over any potential adversaries."	104	"1"
"We support Israel’s right to exist as a Jewish state with secure, defensible borders;"	104	"1"
"and we envision two democratic states— Israel with Jerusalem as its capital and Palestine— living in peace and security."	0	"0"
"For that to happen, the Palestinian people must support leaders who reject terror,  embrace the institutions and ethos of democracy, and respect the rule of law."	202	"2"
"We call on Arab governments throughout the region to help advance that goal."	202	"2"
"Israel should not be expected to negotiate with entities pledged to her destruction."	104	"1"
"We call on the new government in Egypt to fully uphold its peace treaty with Israel."	107	"1"
"The U.S. seeks a comprehensive and lasting peace in the Middle East, negotiated between the parties themselves with the assistance of the U.S., without the imposition of an artificial timetable."	106	"1"
"Essential to that process will be a just, fair, and realistic framework for dealing with the issues that can be settled on the basis of mutually agreed changes reflecting today’s realities as well as tomorrow’s hopes."	106	"1"
