"quasi"	"cmpcode"	"cmpdomain"
"•Political self-determination and economic self-sufficiency are twin pillars of an effective Indian policy."	301	"3"
"•Private sector initiatives, rather than public assistance, can best improve material conditions in Indian communities."	301	"3"
"•High taxes and unreasonable regulations stifle new and expanded businesses and thwart the creation of job opportunities and prosperity."	705	"7"
"We will continue to work with the Bureau of Indian Affairs to make the tribal recognition process more transparent."	705	"7"
"We will strengthen Native American selfdetermination by respecting tribal sovereignty, encouraging economic development on Native lands, and working with them to reorganize the Bureau of Indian Affairs and the Indian Health Service."	705	"7"
"We applaud President Bush for keeping his promise to eliminate within five years the maintenance and repairs backlog afflicting Indian schools."	705	"7"
"This promise will be achieved in only four years with funding in the 2005 budget."	705	"7"
"We support efforts to provide higher quality health care through the Indian Health Service."	705	"7"
"We uphold the unique government-to-government relationship between the tribes and the United States and honor our nation's trust obligations to them."	705	"7"
"We support efforts to ensure equitable participation in federal programs by Native Americans, Native Alaskans, and Native Hawaiians and to preserve their cultures and languages."	705	"7"
"In an age of new threats, we recognize the critical role tribes play in securing our homeland and contributing to our national defense."	705	"7"
"We honor the sacrifices made by Native Americans serving in the military today."	705	"7"
"They are upholding the high ideal of service on behalf of liberty."	705	"7"
"We will ensure that Indian veterans receive the care and respect they have earned through their service to America."	705	"7"
"Supporting Judges Who Uphold the Law"	NA	NA
